nama_kabupaten,tahun,luas_panen_ha,produksi_ton,yield_ton_ha,tanaman,tanaman_encoded,yield_relative,status_aktual,yield_lag1,yield_trend,musim,tahun_panen,musim_encoded,temp_veg_mean,temp_rep_mean,temp_mat_mean,rain_veg_total,rain_rep_total,rain_mat_total,rain_total_musim,humidity_mean_musim,radiation_veg,radiation_rep,drought_index_mean,n_bulan_data,water_balance,ph_h2o,nitrogen_cn_kg,clay_pct,sand_pct,silt_pct,soc_dg_kg,cec_mmol_kg,bulk_density,fertility_index,whc_proxy,ph_status_encoded,texture_encoded,kesesuaian_encoded
Kab. Indramayu,2017,223500,1280700,5.73,Padi,0,0.9928955120429734,NORMAL,5.73,0.0,MR,2017,1,28.059,27.86,27.079,637.9,458.6,279.3,1375.8,79.41,1085.56,1039.32,3.222,5.0,1053.6,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2017,223500,1280700,5.73,Padi,0,0.9928955120429734,NORMAL,5.73,0.0,MG,2017,0,28.377,28.397,28.945,403.7,99.5,0.6,503.8,70.179,1131.67,1109.27,1.146,5.0,389.2,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2018,222500,1274900,5.73,Padi,0,0.9928955120429734,NORMAL,5.73,0.0,MR,2018,1,29.291,27.742,26.95,401.4,385.3,247.6,1034.3,75.225,1218.24,1076.72,2.013,5.0,833.0,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2018,222500,1274900,5.73,Padi,0,0.9928955120429734,NORMAL,5.73,0.0,MG,2018,0,28.654,28.69,28.432,202.6,19.6,1.5,223.7,65.733,1205.85,1215.88,0.442,5.0,179.5,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2019,221000,1281800,5.8,Padi,0,1.0050251256281406,NORMAL,5.73,0.0699999999999994,MR,2019,1,29.783,28.061,27.718,180.1,459.6,332.4,972.1,73.141,1363.3,1107.0,1.78,5.0,794.1,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2019,221000,1281800,5.8,Padi,0,1.0050251256281406,NORMAL,5.73,0.0699999999999994,MG,2019,0,28.67,28.301,27.981,402.1,2.6,1.2,405.9,66.147,1117.81,1264.5,0.828,5.0,323.1,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2020,215800,1252500,5.8,Padi,0,1.0050251256281406,NORMAL,5.8,0.0,MR,2020,1,30.282,28.118,27.255,63.3,606.9,397.8,1068.0,71.036,1479.72,1108.37,2.435,5.0,824.5,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2020,215800,1252500,5.8,Padi,0,1.0050251256281406,NORMAL,5.8,0.0,MG,2020,0,28.431,28.427,28.79,475.4,22.0,14.5,511.9,72.597,1045.77,1178.67,1.078,5.0,404.1,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2021,211200,1228500,5.82,Padi,0,1.008490729509617,NORMAL,5.8,0.020000000000000462,MR,2021,1,29.26,27.079,26.646,271.4,678.9,286.5,1236.8,76.503,1252.37,901.29,2.871,5.0,949.7,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2021,211200,1228500,5.82,Padi,0,1.008490729509617,NORMAL,5.8,0.020000000000000462,MG,2021,0,28.467,28.198,29.248,204.4,108.5,14.1,327.0,71.245,1172.21,1094.04,0.707,5.0,256.3,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2022,225500,1312000,5.82,Padi,0,1.008490729509617,NORMAL,5.82,0.0,MR,2022,1,28.68,27.553,27.179,542.6,529.4,199.2,1271.2,76.975,1171.58,1064.13,2.877,5.0,983.5,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2022,225500,1312000,5.82,Padi,0,1.008490729509617,NORMAL,5.82,0.0,MG,2022,0,28.019,27.617,28.765,415.7,173.9,47.0,636.6,75.182,1094.02,1067.31,1.325,5.0,504.1,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2023,205000,1193000,5.82,Padi,0,1.008490729509617,NORMAL,5.82,0.0,MR,2023,1,28.01,27.358,26.882,504.8,576.5,262.7,1344.0,78.63,1091.97,1080.01,2.829,5.0,1061.1,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Indramayu,2023,205000,1193000,5.82,Padi,0,1.008490729509617,NORMAL,5.82,0.0,MG,2023,0,28.667,28.789,28.348,226.4,49.1,0.6,276.1,67.907,1181.56,1183.73,0.487,5.0,227.4,6.8,98,48.0,18.0,34.0,12.5,165,1.28,6.13,26.0,2,1,2
Kab. Karawang,2014,42000,243600,5.8,Jagung,1,0.9707112970711297,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2014,42000,243600,5.8,Jagung,1,0.9707112970711297,NORMAL,,,MG,2014,0,27.575,27.197,27.029,384.6,299.2,27.6,711.4,78.57,1197.77,1067.57,1.374,5.0,574.0,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2015,40500,232100,5.73,Jagung,1,0.9589958158995817,NORMAL,5.8,-0.0699999999999994,MR,2015,1,28.047,26.882,26.268,317.9,667.4,392.1,1377.4,78.563,1385.58,1017.48,3.125,5.0,1064.9,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2015,40500,232100,5.73,Jagung,1,0.9589958158995817,NORMAL,5.8,-0.0699999999999994,MG,2015,0,27.576,27.378,27.513,299.2,67.3,8.5,375.0,75.215,1179.8,1213.23,0.696,5.0,305.4,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2016,41500,240500,5.8,Jagung,1,0.9707112970711297,NORMAL,5.73,0.0699999999999994,MR,2016,1,28.525,27.506,27.028,169.3,693.4,566.1,1428.8,77.344,1436.88,1128.97,3.09,5.0,1119.8,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2016,41500,240500,5.8,Jagung,1,0.9707112970711297,NORMAL,5.73,0.0699999999999994,MG,2016,0,28.049,27.522,27.474,575.0,240.1,114.9,930.0,79.455,1064.25,1075.27,2.007,5.0,729.3,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2017,44500,261700,5.88,Jagung,1,0.9841004184100419,NORMAL,5.8,0.08000000000000007,MR,2017,1,27.469,27.4,26.593,716.5,431.7,374.1,1522.3,79.963,1133.57,1088.76,3.286,5.0,1193.7,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2017,44500,261700,5.88,Jagung,1,0.9841004184100419,NORMAL,5.8,0.08000000000000007,MG,2017,0,27.763,27.598,27.945,391.5,148.6,8.6,548.7,76.355,1154.7,1098.45,1.041,5.0,444.6,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2018,47000,280300,5.96,Jagung,1,0.997489539748954,NORMAL,5.88,0.08000000000000007,MR,2018,1,27.786,27.223,26.579,487.3,427.1,311.6,1226.0,79.544,1243.15,1098.48,2.33,5.0,993.0,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2018,47000,280300,5.96,Jagung,1,0.997489539748954,NORMAL,5.88,0.08000000000000007,MG,2018,0,27.837,27.437,27.384,292.7,69.3,9.4,371.4,75.168,1215.96,1187.98,0.733,5.0,298.1,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2019,49500,298900,6.04,Jagung,1,1.0108786610878662,NORMAL,5.96,0.08000000000000007,MR,2019,1,28.04,27.453,27.304,423.6,454.9,330.0,1208.5,78.453,1344.89,1159.16,2.137,5.0,994.8,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2019,49500,298900,6.04,Jagung,1,1.0108786610878662,NORMAL,5.96,0.08000000000000007,MG,2019,0,27.973,27.667,27.413,489.0,32.6,7.0,528.6,73.552,1164.93,1236.35,1.083,5.0,420.3,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2020,48500,294500,6.07,Jagung,1,1.0158995815899583,NORMAL,6.04,0.03000000000000025,MR,2020,1,28.363,27.255,26.845,206.8,900.0,489.5,1596.3,78.759,1469.39,1129.29,4.978,5.0,1098.5,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2020,48500,294500,6.07,Jagung,1,1.0158995815899583,NORMAL,6.04,0.03000000000000025,MG,2020,0,27.808,27.519,27.626,493.1,79.9,26.8,599.8,77.869,1069.97,1149.63,1.262,5.0,473.6,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2021,47500,290000,6.11,Jagung,1,1.0225941422594143,NORMAL,6.07,0.040000000000000036,MR,2021,1,27.608,26.658,26.375,460.9,662.3,445.9,1569.1,80.821,1243.44,938.01,3.58,5.0,1211.1,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2021,47500,290000,6.11,Jagung,1,1.0225941422594143,NORMAL,6.07,0.040000000000000036,MG,2021,0,27.694,27.094,27.332,306.6,208.2,108.3,623.1,78.064,1192.52,1124.9,1.328,5.0,490.3,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2022,53500,330100,6.17,Jagung,1,1.0326359832635983,NORMAL,6.11,0.05999999999999961,MR,2022,1,27.59,27.134,26.861,533.2,484.0,226.6,1243.8,79.98,1198.58,1116.39,2.619,5.0,981.9,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2022,53500,330100,6.17,Jagung,1,1.0326359832635983,NORMAL,6.11,0.05999999999999961,MG,2022,0,27.55,27.014,27.406,374.3,273.1,77.8,725.2,78.863,1132.09,1073.56,1.441,5.0,581.1,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2023,45500,281700,6.19,Jagung,1,1.0359832635983264,NORMAL,6.17,0.020000000000000462,MR,2023,1,27.197,26.935,26.429,559.6,501.5,328.6,1389.7,80.215,1140.97,1113.46,3.037,5.0,1086.0,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2023,45500,281700,6.19,Jagung,1,1.0359832635983264,NORMAL,6.17,0.020000000000000462,MG,2023,0,28.088,27.593,27.561,244.6,142.1,8.9,395.6,75.568,1217.12,1162.43,0.685,5.0,327.1,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2014,197000,1153100,5.85,Padi,0,0.9994874423372629,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2014,197000,1153100,5.85,Padi,0,0.9994874423372629,NORMAL,,,MG,2014,0,27.575,27.197,27.029,384.6,299.2,27.6,711.4,78.57,1197.77,1067.57,1.374,5.0,574.0,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2015,195000,1141600,5.85,Padi,0,0.9994874423372629,NORMAL,5.85,0.0,MR,2015,1,28.047,26.882,26.268,317.9,667.4,392.1,1377.4,78.563,1385.58,1017.48,3.125,5.0,1064.9,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2015,195000,1141600,5.85,Padi,0,0.9994874423372629,NORMAL,5.85,0.0,MG,2015,0,27.576,27.378,27.513,299.2,67.3,8.5,375.0,75.215,1179.8,1213.23,0.696,5.0,305.4,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2016,196500,1150400,5.85,Padi,0,0.9994874423372629,NORMAL,5.85,0.0,MR,2016,1,28.525,27.506,27.028,169.3,693.4,566.1,1428.8,77.344,1436.88,1128.97,3.09,5.0,1119.8,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2016,196500,1150400,5.85,Padi,0,0.9994874423372629,NORMAL,5.85,0.0,MG,2016,0,28.049,27.522,27.474,575.0,240.1,114.9,930.0,79.455,1064.25,1075.27,2.007,5.0,729.3,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2017,197500,1156700,5.85,Padi,0,0.9994874423372629,NORMAL,5.85,0.0,MR,2017,1,27.469,27.4,26.593,716.5,431.7,374.1,1522.3,79.963,1133.57,1088.76,3.286,5.0,1193.7,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2017,197500,1156700,5.85,Padi,0,0.9994874423372629,NORMAL,5.85,0.0,MG,2017,0,27.763,27.598,27.945,391.5,148.6,8.6,548.7,76.355,1154.7,1098.45,1.041,5.0,444.6,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2018,196500,1150400,5.85,Padi,0,0.9994874423372629,NORMAL,5.85,0.0,MR,2018,1,27.786,27.223,26.579,487.3,427.1,311.6,1226.0,79.544,1243.15,1098.48,2.33,5.0,993.0,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2018,196500,1150400,5.85,Padi,0,0.9994874423372629,NORMAL,5.85,0.0,MG,2018,0,27.837,27.437,27.384,292.7,69.3,9.4,371.4,75.168,1215.96,1187.98,0.733,5.0,298.1,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2019,195000,1141700,5.85,Padi,0,0.9994874423372629,NORMAL,5.85,0.0,MR,2019,1,28.04,27.453,27.304,423.6,454.9,330.0,1208.5,78.453,1344.89,1159.16,2.137,5.0,994.8,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2019,195000,1141700,5.85,Padi,0,0.9994874423372629,NORMAL,5.85,0.0,MG,2019,0,27.973,27.667,27.413,489.0,32.6,7.0,528.6,73.552,1164.93,1236.35,1.083,5.0,420.3,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2020,190500,1115000,5.85,Padi,0,0.9994874423372629,NORMAL,5.85,0.0,MR,2020,1,28.363,27.255,26.845,206.8,900.0,489.5,1596.3,78.759,1469.39,1129.29,4.978,5.0,1098.5,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2020,190500,1115000,5.85,Padi,0,0.9994874423372629,NORMAL,5.85,0.0,MG,2020,0,27.808,27.519,27.626,493.1,79.9,26.8,599.8,77.869,1069.97,1149.63,1.262,5.0,473.6,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2021,186800,1094500,5.86,Padi,0,1.00119596787972,NORMAL,5.85,0.010000000000000675,MR,2021,1,27.608,26.658,26.375,460.9,662.3,445.9,1569.1,80.821,1243.44,938.01,3.58,5.0,1211.1,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2021,186800,1094500,5.86,Padi,0,1.00119596787972,NORMAL,5.85,0.010000000000000675,MG,2021,0,27.694,27.094,27.332,306.6,208.2,108.3,623.1,78.064,1192.52,1124.9,1.328,5.0,490.3,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2022,198500,1164000,5.86,Padi,0,1.00119596787972,NORMAL,5.86,0.0,MR,2022,1,27.59,27.134,26.861,533.2,484.0,226.6,1243.8,79.98,1198.58,1116.39,2.619,5.0,981.9,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2022,198500,1164000,5.86,Padi,0,1.00119596787972,NORMAL,5.86,0.0,MG,2022,0,27.55,27.014,27.406,374.3,273.1,77.8,725.2,78.863,1132.09,1073.56,1.441,5.0,581.1,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2023,178000,1042800,5.86,Padi,0,1.00119596787972,NORMAL,5.86,0.0,MR,2023,1,27.197,26.935,26.429,559.6,501.5,328.6,1389.7,80.215,1140.97,1113.46,3.037,5.0,1086.0,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Karawang,2023,178000,1042800,5.86,Padi,0,1.00119596787972,NORMAL,5.86,0.0,MG,2023,0,28.088,27.593,27.561,244.6,142.1,8.9,395.6,75.568,1217.12,1162.43,0.685,5.0,327.1,6.6,105,46.0,19.0,35.0,13.8,172,1.26,6.76,25.4,2,1,2
Kab. Kuningan,2014,16000,91200,5.7,Jagung,1,0.9687287559483346,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2014,16000,91200,5.7,Jagung,1,0.9687287559483346,NORMAL,,,MG,2014,0,24.938,24.068,23.697,500.6,183.0,13.4,697.0,78.718,1094.2,971.61,1.514,5.0,545.6,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2015,15500,87400,5.64,Jagung,1,0.9585316111488783,NORMAL,5.7,-0.0600000000000005,MR,2015,1,24.824,24.165,23.807,253.4,994.0,416.9,1664.3,79.054,1226.85,948.23,4.139,5.0,1250.4,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2015,15500,87400,5.64,Jagung,1,0.9585316111488783,NORMAL,5.7,-0.0600000000000005,MG,2015,0,24.575,24.029,23.694,546.5,39.5,2.1,588.1,74.761,1046.53,1090.74,1.366,5.0,451.5,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2016,16000,91200,5.7,Jagung,1,0.9687287559483346,NORMAL,5.64,0.0600000000000005,MR,2016,1,25.391,25.039,24.51,273.4,657.6,560.6,1491.6,77.636,1353.31,1060.22,3.35,5.0,1156.6,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2016,16000,91200,5.7,Jagung,1,0.9687287559483346,NORMAL,5.64,0.0600000000000005,MG,2016,0,25.548,25.135,25.042,386.6,168.9,74.0,629.5,77.498,1011.96,1009.48,1.333,5.0,496.2,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2017,17500,101500,5.8,Jagung,1,0.9857239972807614,NORMAL,5.7,0.09999999999999964,MR,2017,1,24.498,24.519,24.146,866.5,1085.6,478.5,2430.6,82.653,967.01,975.32,5.952,5.0,1835.4,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2017,17500,101500,5.8,Jagung,1,0.9857239972807614,NORMAL,5.7,0.09999999999999964,MG,2017,0,24.825,24.468,23.568,465.1,135.0,1.8,601.9,76.404,1031.69,972.13,1.612,5.0,440.7,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2018,18500,109200,5.9,Jagung,1,1.0027192386131885,NORMAL,5.8,0.10000000000000053,MR,2018,1,24.726,24.361,23.85,589.3,862.4,530.5,1982.2,80.466,1061.56,1012.79,4.437,5.0,1538.5,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2018,18500,109200,5.9,Jagung,1,1.0027192386131885,NORMAL,5.8,0.10000000000000053,MG,2018,0,25.116,23.936,23.126,296.6,30.2,1.0,327.8,73.27,1141.98,1066.89,0.733,5.0,254.5,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2019,19500,116300,5.96,Jagung,1,1.0129163834126444,NORMAL,5.9,0.05999999999999961,MR,2019,1,25.122,24.602,24.561,233.4,804.0,413.8,1451.2,78.46,1189.49,1027.94,3.124,5.0,1138.8,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2019,19500,116300,5.96,Jagung,1,1.0129163834126444,NORMAL,5.9,0.05999999999999961,MG,2019,0,25.165,23.361,22.726,405.1,7.2,1.9,414.2,74.318,1045.98,1088.44,0.903,5.0,323.9,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2020,19000,113700,5.98,Jagung,1,1.01631543167913,NORMAL,5.96,0.020000000000000462,MR,2020,1,25.319,24.811,24.303,89.0,913.6,567.5,1570.1,76.687,1315.05,1063.56,4.002,5.0,1169.9,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2020,19000,113700,5.98,Jagung,1,1.01631543167913,NORMAL,5.96,0.020000000000000462,MG,2020,0,25.118,24.08,23.99,604.5,62.5,26.2,693.2,78.992,973.76,1029.65,1.651,5.0,528.1,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2021,18500,111200,6.01,Jagung,1,1.021414004078858,NORMAL,5.98,0.02999999999999936,MR,2021,1,24.491,23.835,23.764,431.6,1214.4,327.6,1973.6,82.446,1091.07,842.75,4.836,5.0,1490.0,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2021,18500,111200,6.01,Jagung,1,1.021414004078858,NORMAL,5.98,0.02999999999999936,MG,2021,0,24.889,24.586,24.245,269.6,108.5,29.7,407.8,76.667,1101.24,1015.93,0.974,5.0,310.4,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2022,21000,127400,6.07,Jagung,1,1.0316111488783142,NORMAL,6.01,0.0600000000000005,MR,2022,1,24.478,24.261,23.971,705.7,952.4,378.2,2036.3,81.11,1027.29,1014.4,5.323,5.0,1504.0,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2022,21000,127400,6.07,Jagung,1,1.0316111488783142,NORMAL,6.01,0.0600000000000005,MG,2022,0,24.647,24.099,24.197,451.2,198.6,99.2,749.0,79.349,1034.17,972.53,1.729,5.0,576.1,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2023,18000,109500,6.08,Jagung,1,1.0333106730115569,NORMAL,6.07,0.009999999999999787,MR,2023,1,24.022,24.045,23.868,863.5,887.1,582.8,2333.4,82.731,940.53,1008.63,5.714,5.0,1762.0,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2023,18000,109500,6.08,Jagung,1,1.0333106730115569,NORMAL,6.07,0.009999999999999787,MG,2023,0,24.929,23.932,22.994,353.6,73.7,3.9,431.2,76.786,1081.98,997.62,0.996,5.0,331.6,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2014,70000,381200,5.45,Padi,0,0.995797551617029,NORMAL,,,MR,2014,1,,,,,,,,,,,,,,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2014,70000,381200,5.45,Padi,0,0.995797551617029,NORMAL,,,MG,2014,0,24.938,24.068,23.697,500.6,183.0,13.4,697.0,78.718,1094.2,971.61,1.514,5.0,545.6,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2015,69000,375800,5.45,Padi,0,0.995797551617029,NORMAL,5.45,0.0,MR,2015,1,24.824,24.165,23.807,253.4,994.0,416.9,1664.3,79.054,1226.85,948.23,4.139,5.0,1250.4,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2015,69000,375800,5.45,Padi,0,0.995797551617029,NORMAL,5.45,0.0,MG,2015,0,24.575,24.029,23.694,546.5,39.5,2.1,588.1,74.761,1046.53,1090.74,1.366,5.0,451.5,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2016,69500,378600,5.45,Padi,0,0.995797551617029,NORMAL,5.45,0.0,MR,2016,1,25.391,25.039,24.51,273.4,657.6,560.6,1491.6,77.636,1353.31,1060.22,3.35,5.0,1156.6,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2016,69500,378600,5.45,Padi,0,0.995797551617029,NORMAL,5.45,0.0,MG,2016,0,25.548,25.135,25.042,386.6,168.9,74.0,629.5,77.498,1011.96,1009.48,1.333,5.0,496.2,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2017,70200,382400,5.45,Padi,0,0.995797551617029,NORMAL,5.45,0.0,MR,2017,1,24.498,24.519,24.146,866.5,1085.6,478.5,2430.6,82.653,967.01,975.32,5.952,5.0,1835.4,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2017,70200,382400,5.45,Padi,0,0.995797551617029,NORMAL,5.45,0.0,MG,2017,0,24.825,24.468,23.568,465.1,135.0,1.8,601.9,76.404,1031.69,972.13,1.612,5.0,440.7,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2018,69500,378600,5.45,Padi,0,0.995797551617029,NORMAL,5.45,0.0,MR,2018,1,24.726,24.361,23.85,589.3,862.4,530.5,1982.2,80.466,1061.56,1012.79,4.437,5.0,1538.5,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2018,69500,378600,5.45,Padi,0,0.995797551617029,NORMAL,5.45,0.0,MG,2018,0,25.116,23.936,23.126,296.6,30.2,1.0,327.8,73.27,1141.98,1066.89,0.733,5.0,254.5,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2019,68000,373100,5.49,Padi,0,1.0031061575004567,NORMAL,5.45,0.040000000000000036,MR,2019,1,25.122,24.602,24.561,233.4,804.0,413.8,1451.2,78.46,1189.49,1027.94,3.124,5.0,1138.8,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2019,68000,373100,5.49,Padi,0,1.0031061575004567,NORMAL,5.45,0.040000000000000036,MG,2019,0,25.165,23.361,22.726,405.1,7.2,1.9,414.2,74.318,1045.98,1088.44,0.903,5.0,323.9,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
Kab. Kuningan,2020,66500,365000,5.49,Padi,0,1.0031061575004567,NORMAL,5.49,0.0,MR,2020,1,25.319,24.811,24.303,89.0,913.6,567.5,1570.1,76.687,1315.05,1063.56,4.002,5.0,1169.9,5.8,152,36.0,30.0,34.0,20.5,212,1.18,7.43,21.2,2,3,2
